waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0329,general,text,"Name the musical theatre song from these lyrics:

Winds of change are set to blow
And sweep this whole land through",,,,,,Morning Glow,,"""Morning Glow"" is from Pippin.",,,text,song_title,lyric_excerpt,pippin,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0330,general,text,"Name the musical theatre song from these lyrics:

We can make the new day bright
And the phantoms of the night
Will fade into the past",,,,,,Morning Glow,,"""Morning Glow"" is from Pippin.",,,text,song_title,lyric_excerpt,pippin,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0331,general,text,"Name the musical theatre song from these lyrics:

Oh, it's time to start livin'
Time to take a little from this world we're given
Time to take time, cause spring will turn to fall",,,,,,No Time At All,,"""No Time At All"" is from Pippin.",,,text,song_title,lyric_excerpt,pippin,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0332,general,text,"Name the musical theatre song from these lyrics:

What good is a field on a fine summer night
When you sit all alone with the weeds?
Or a succulent pear if with each juicy bite
You spit out your teeth with the seeds?",,,,,,No Time At All,,"""No Time At All"" is from Pippin.",,,text,song_title,lyric_excerpt,pippin,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0333,general,text,"Name the musical theatre song from these lyrics:

Now and then I call your name
And suddenly your face appears
But it's just a crazy game
When it ends, it ends in tears",,,,,,A House Is Not a Home,,"""A House Is Not a Home"" is from Promises, Promises.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0334,general,text,"Name the musical theatre song from these lyrics:

A chair is still a chair
Even when there's no one sitting there",,,,,,A House Is Not a Home,,"""A House Is Not a Home"" is from Promises, Promises.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0335,general,text,"Name the musical theatre song from these lyrics:

The moment I wake up
Before I put on my make-up",,,,,,I Say A Little Prayer,,"""I Say A Little Prayer"" is from Promises, Promises.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0336,general,text,"Name the musical theatre song from these lyrics:

Don't tell me what it's all about
'cause I've been there and I'm glad I'm out
Out of those chains, those chains that bind you
That is why I'm here to remind you",,,,,,I'll Never Fall In Love Again,,"""I'll Never Fall In Love Again"" is from Promises, Promises.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0337,general,text,"Name the musical theatre song from these lyrics:

What do you get when you kiss a guy?
You get enough germs to catch pneumonia
After you do, he'll never phone ya",,,,,,I'll Never Fall In Love Again,,"""I'll Never Fall In Love Again"" is from Promises, Promises.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0338,general,text,"Name the musical theatre song from these lyrics:

To loving tension, no pension
To more than one dimension,
To starving for attention,
Hating convention, hating pretension",,,,,,La Vie Boheme,,"""La Vie Boheme"" is from Rent.",,,text,song_title,lyric_excerpt,rent,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0339,general,text,"Name the musical theatre song from these lyrics:

When I get a wink from the doorman
Do you know how lucky you'll be?
That you're on line with the feline of Avenue B",,,,,,Out Tonight,,"""Out Tonight"" is from Rent.",,,text,song_title,lyric_excerpt,rent,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0340,general,text,"Name the musical theatre song from these lyrics:

525,600 minutes - how do you measure, measure a year?
In daylights, in sunsets, in midnights, in cups of coffee.",,,,,,Seasons Of Love,,"""Seasons Of Love"" is from Rent.",,,text,song_title,lyric_excerpt,rent,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0341,general,text,"Name the musical theatre song from these lyrics:

In truths that she learned,
Or in times that he cried.
In bridges he burned,
Or the way that she died.",,,,,,Seasons Of Love,,"""Seasons Of Love"" is from Rent.",,,text,song_title,lyric_excerpt,rent,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0342,general,text,"Name the musical theatre song from these lyrics:

A tiger in a cage
Can never see the sun
This diva needs her stage
Baby,lets have fun.",,,,,,Take Me Or Leave Me,,"""Take Me Or Leave Me"" is from Rent.",,,text,song_title,lyric_excerpt,rent,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0343,general,text,"Name the musical theatre song from these lyrics:

Fish got to swim, birds got to fly,
I got to love one man till I die",,,,,,Can't Help Lovin' Dat Man,,"""Can't Help Lovin' Dat Man"" is from Show Boat.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0344,general,text,"Name the musical theatre song from these lyrics:

He must know somthin'
But don't say nothin',
He just keeps rollin',
He keeps on rollin' along.",,,,,,Ol' Man River,,"""Ol' Man River"" is from Show Boat.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0345,general,text,"Name the musical theatre song from these lyrics:

Welcome to the show
To the histo-remix
Switching up the flow
As we add the prefix",,,,,,Ex-Wives,,"""Ex-Wives"" is from Six.",,,text,song_title,lyric_excerpt,six,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0346,general,text,"Name the musical theatre song from these lyrics:

You bring the corsets
We'll bring the cinches
No one wants a waist over nine inches",,,,,,Haus of Holbein,,"""Haus of Holbein"" is from Six.",,,text,song_title,lyric_excerpt,six,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0347,general,text,"Name the musical theatre song from these lyrics:

You can build me up
You can tear me down
You can try but I'm unbreakable",,,,,,Heart of Stone,,"""Heart of Stone"" is from Six.",,,text,song_title,lyric_excerpt,six,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0348,general,text,"Name the musical theatre song from these lyrics:

There are some in this world who have strength on their own
Never broken or in need of repair
But there are some born to shine who can't do it alone
So protect them and take special care",,,,,,Don't Forget Me,,"""Don't Forget Me"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0349,general,text,"Name the musical theatre song from these lyrics:

If math and science just ain't your style,
Just give that teacher a wink and a smile,
For a passing grade, you won't have to wait,
And you can thank him later when you graduate.",,,,,,I Never Met A Wolf Who Didn't Love To Howl,,"""I Never Met A Wolf Who Didn't Love To Howl"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0350,general,text,"Name the musical theatre song from these lyrics:

Fade in on a girl
With a hunger for fame
And a face and a name you'll remember.",,,,,,Let Me Be Your Star,,"""Let Me Be Your Star"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0351,general,text,"Name the musical theatre song from these lyrics:

So another man says that he can't compete
That he can't love a moving target
So another affair gets an incomplete
Well, it's time to adjust my plan",,,,,,Let Me Be Your Star,,"""Let Me Be Your Star"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0352,general,text,"Name the musical theatre song from these lyrics:

You wanna see what her husband sees,
Just wait for the next subway breeze.",,,,,,On Lexington & 52nd Street,,"""On Lexington & 52nd Street"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0353,general,text,"Name the musical theatre song from these lyrics:

At Paramount it's ""Oh la la""
The Warner Bros. ""Cha cha cha""
And L.B. Mayer loves his schmaltz
So M.G.M. made the great waltz",,,,,,The 20th Century Fox Mambo,,"""The 20th Century Fox Mambo"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0354,general,text,"Name the musical theatre song from these lyrics:

Make it up - shake it up
Make me feel like the main attraction
Change the clothes, fix the nose
And then 5,6,7,8 Action!",,,,,,The 20th Century Fox Mambo,,"""The 20th Century Fox Mambo"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0355,general,text,"Name the musical theatre song from these lyrics:

They cheered at my persistence
But prayed for my decline
The path of least resistance
Led to Hollywood and Vine",,,,,,They Just Keep Moving the Line,,"""They Just Keep Moving the Line"" is from Smash Bombshell.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0356,general,text,"Name the musical theatre song from these lyrics:

I have never felt like this
For once I'm lost for words
Your smile has really thrown me",,,,,,Unexpected Song,,"""Unexpected Song"" is from Song and Dance.",,,text,song_title,lyric_excerpt,,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0357,general,text,"Name the musical theatre song from these lyrics:

I'll never have the power to control the land
Or conquer half the world
Or claim the sun",,,,,,Christmas Lullaby,,"""Christmas Lullaby"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0358,general,text,"Name the musical theatre song from these lyrics:

And I will be like Mother Mary
With a blessing in my soul
And I will give the world my eyes
So they can see",,,,,,Christmas Lullaby,,"""Christmas Lullaby"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0359,general,text,"Name the musical theatre song from these lyrics:

I had a house while you were gone
A house with silver shutters
And a driveway laid in marble
And thousands of rooms to fill",,,,,,I'd Give It All For You,,"""I'd Give It All For You"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0360,general,text,"Name the musical theatre song from these lyrics:

Listen to the calling of excitement
Can you feel the pounding of my heart
The lights are ready, pulse is steady
I can start.",,,,,,I'm Not Afraid Of Anything,,"""I'm Not Afraid Of Anything"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0361,general,text,"Name the musical theatre song from these lyrics:

Clearly, I'm not wanted anymore
Now I'm not so young and beautiful
That's okay, I've faced defeat before",,,,,,Just One Step,,"""Just One Step"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0362,general,text,"Name the musical theatre song from these lyrics:

Now you'll finally make your mother proud
Since she never liked me anyway
Look, she's throwing diamonds to the crowd!",,,,,,Just One Step,,"""Just One Step"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0363,general,text,"Name the musical theatre song from these lyrics:

It's about one moment
That moment you think you know where you stand
And in that one moment
The things that you're sure of slip from your hand",,,,,,Opening (The New World),,"""Opening (The New World)"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0364,general,text,"Name the musical theatre song from these lyrics:

But then the earthquake hits
And the bank closes in
Then you realize you didn't know anything
Nobody told you the best way to steer
When the wind starts to blow",,,,,,Opening (The New World),,"""Opening (The New World)"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0365,general,text,"Name the musical theatre song from these lyrics:

I met a man without a dollar to his name
Who had no traits of any value but his smile",,,,,,Stars And The Moon,,"""Stars And The Moon"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0366,general,text,"Name the musical theatre song from these lyrics:

I'll give you nights full of passion and days of adventure,
No strings, just warm summer rain.""
And I thought, ""You know, I'd rather have champagne.""",,,,,,Stars And The Moon,,"""Stars And The Moon"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0367,general,text,"Name the musical theatre song from these lyrics:

I was just seventeen
When you rode into town
Just a girl full of fantasies and longing",,,,,,Surabaya-Santa,,"""Surabaya-Santa"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0368,general,text,"Name the musical theatre song from these lyrics:

I don't pretend to understand Nick
I saw you look at Blitzen long and lovingly
The way you used to look at me",,,,,,Surabaya-Santa,,"""Surabaya-Santa"" is from Songs for a New World.",,,text,song_title,lyric_excerpt,songs_for_a_new_world,,
waxing_lyrical_text,Waxing Lyrical (Text),general,0,WaxingT-0369,general,text,"Name the musical theatre song from these lyrics:

You got to have a dream,
If you don't have a dream,
How you gonna have a dream come true?",,,,,,Happy Talk,,"""Happy Talk"" is from South Pacific.",,,text,song_title,lyric_excerpt,south_pacific,,
